w0,w1
0.8988202292989093,0.4576649197887669
0.9006587560735865,0.4576649197887669
0.8818010519651301,0.48217993512976004
0.8780077281832795,0.48407659702068534
0.8755320852474823,0.48308633984636645
0.8771325846134665,0.48308633984636645
0.8547695177985721,0.48308633984636645
0.8078734437768312,0.112607355074613
0.796035065620245,0.09129827439275766
0.7770590908609634,0.08370788448904502
0.7777754726487202,0.08227512091353135
0.7798682301015123,0.09880790479058933
0.7707330250720003,0.08784565875517493
0.7677656310994894,0.08428478598816191
0.7537227034983176,0.11237064119050535
0.7409436393812513,0.1379287694246379
0.7208326763142267,0.1379287694246379
0.7033608548195246,0.1379287694246379
0.7090559227388922,0.12653863358590264
0.7019477183924313,0.13009273575913308
0.6901846029512072,0.12538748958264342
0.6804673838944262,0.11372682671450625
0.6679117997096349,0.014537711654655075
0.6571722161823748,0.014537711654655075
0.6508629033857328,0.014537711654655075
0.6423842528174682,0.01114625142734924
0.6389835854736144,-0.015719020589095564
0.6373126318119443,-0.01237711326575519
0.6414713491980703,0.020476754084639524
0.6505826960636955,0.020476754084639524
0.6411689859979596,0.020476754084639524
0.6350876825216871,0.00953040782734913
0.6331226609240199,0.008744399188282268
0.6273516010432537,0.0018191273313627795
0.6221783295534148,-0.0074927613503472205
0.6152919774209179,0.0014594964218987098
0.6103792033535771,0.0014594964218987098
0.6089014294702692,-0.010214917256233762
0.6031493313917888,-0.010214917256233762
0.603269849100861,-0.010371590278027627
0.5977436695297543,-0.00760850049247427
0.597939553783306,-0.007863150022091389
0.5929654348879516,-0.013832092696516703
0.5874825298806792,-0.013832092696516703
0.5828726558392069,-0.007839256442602735
0.5787942449734423,-0.007839256442602735
0.5731706478444525,0.003407937815377071
0.5697723050790403,-0.000670073503117599
0.57014298647299,-0.0014114362910168966
0.5668515367531162,-0.005361175954865495
0.5636614636846144,-0.009189263637067555
0.5610796454862171,-0.013836536394182662
0.5577274638842041,-0.013836536394182662
0.5527699013370859,-0.013836536394182662
0.5499692935654827,-0.018877630383068333
0.5487841767671683,-0.0210108406200344
0.5436687835797942,-0.010780054245286287
0.5406013661739326,-0.006792411617666215
0.5372412767072815,-0.005112366884340637
0.5346744641759325,-0.0038289606186661116
0.5346798649712823,-0.003786294335402277
0.5352883245107631,0.001020536026496167
0.5333575371432634,0.001020536026496167
0.5317056767806335,-0.001952812626237527
0.5297917501855289,-0.001952812626237527
0.52662642147253,-0.00037014826973807806
0.524498468165092,-0.00420046422312652
0.5225152156825598,-0.007770318691684546
0.5206668243688397,-0.011097423056380626
0.5189417653918786,-0.010234893567900067
0.5191218089137724,-0.010468950146361884
0.5190373572562056,-0.01050273080938858
0.5159523071506663,-0.00896020575661894
0.5150653932120706,-0.010556650846091285
0.510723569668587,-0.015766839098271597
0.5092376123342448,-0.013835094563626684
0.5080793986160423,-0.013835094563626684
0.5074796069334319,-0.01491471959232555
0.5183500648259101,-0.01491471959232555
0.514451629469694,-0.01491471959232555
0.5117205673326167,-0.011364338814125024
0.510527649621604,-0.011364338814125024
0.5071428606567222,-0.004594760884361508
0.5057362672705099,-0.007126628979543578
0.504615109037634,-0.004884312513791577
0.5015770253868951,0.0011918547876861151
0.49935311652363323,0.0011918547876861151
0.49610256678457954,0.0028171296572129714
0.4953554017420609,0.004311459742250293
0.4920293993809658,0.0003202569089362046
0.49154241220731787,0.0003202569089362046
0.48831320166773023,-0.0035547957385689876
0.485973038931347,-0.006362991022228818
0.48586877999000216,-0.007186636658853338
0.4844740865880399,-0.007186636658853338
0.48255543255753125,-0.007186636658853338
0.48069587307116224,-0.007186636658853338
0.47964933434729495,-0.00760525214840025
0.4796183019283747,-0.007617665115968355
0.4815613765524304,0.0077326244140720245
0.4778708355762751,0.003303975242685623
0.4773719458434339,0.004301754708367986
0.4771666429398623,0.004568648483011108
0.47815372701970016,0.012366612713730397
0.47803498568928354,0.012520976443272006
0.4840184155596983,0.012520976443272006
0.4811855314032648,0.012520976443272006
0.4789070685397245,0.01160959129785588
0.47691130972136714,0.015601108934570597
0.4750282779781656,0.014847896237289984
0.47181841477567416,0.014847896237289984
0.47195136529382203,0.014901076444549143
0.46878969758531525,0.014901076444549143
0.4677055733031205,0.012949652736598583
0.46615575438538454,0.012329725169504192
0.46530487716404767,0.013435865557242117
0.4632969193024905,-0.002427001549059683
0.4602886356921332,-0.0009228597438810159
0.45919133913428195,-0.001361778367021516
0.4597071957664426,-0.001155435714157269
0.4595662550123027,-0.0009722127337754181
0.45791334124379707,0.0023336148032358475
0.4559098288319006,0.006340639627028735
0.4560257931639257,0.006189885995396136
0.4543081933868606,0.0030982063966789536
0.45581915022923786,0.015034765451459275
0.45520966781141614,0.015034765451459275
0.45478403639212595,0.01588602829003968
0.45420812582094366,0.01588602829003968
