error,current_epoch,gen_error
4.146260606992184,124,4.146260606992184
4.066735737314071,125,4.066735737314071
4.219992089836395,126,4.219992089836395
4.221162296078614,127,4.221162296078614
4.217987085690708,128,4.217987085690708
4.219092833987378,129,4.219092833987378
4.189477177149158,130,4.189477177149158
4.173266835550003,131,4.173266835550003
4.174722611955617,132,4.174722611955617
4.228651233793602,133,4.228651233793602
4.133623891526827,134,4.133623891526827
4.113895190528489,135,4.113895190528489
4.109839248083138,136,4.109839248083138
4.124314628286658,137,4.124314628286658
4.111658082966622,138,4.111658082966622
4.106898602256749,139,4.106898602256749
4.079444113709371,140,4.079444113709371
4.136508179276757,141,4.136508179276757
4.20905145808224,142,4.20905145808224
4.203200321101729,143,4.203200321101729
4.2307672979193915,144,4.2307672979193915
4.221621162554532,145,4.221621162554532
4.204555109390893,146,4.204555109390893
4.807562958897826,147,4.807562958897826
4.651407632011893,148,4.651407632011893
4.509385645925266,149,4.509385645925266
4.45037184530476,150,4.45037184530476
4.448306376324972,151,4.448306376324972
4.440109839769011,152,4.440109839769011
4.907265289921631,153,4.907265289921631
4.88222141714624,154,4.88222141714624
4.81096810062689,155,4.81096810062689
4.790779257119041,156,4.790779257119041
4.778670324591238,157,4.778670324591238
4.7471111636227175,158,4.7471111636227175
4.7419199090671365,159,4.7419199090671365
4.624951294371546,160,4.624951294371546
4.610623494130457,161,4.610623494130457
4.612751175674509,162,4.612751175674509
4.604505114308849,163,4.604505114308849
4.5766819202600715,164,4.5766819202600715
4.572273210080946,165,4.572273210080946
4.465625782642935,166,4.465625782642935
4.445684326335421,167,4.445684326335421
4.347952626654993,168,4.347952626654993
4.271335219236514,169,4.271335219236514
4.236416626507358,170,4.236416626507358
4.115923929488662,171,4.115923929488662
4.042531807643187,172,4.042531807643187
3.9833611360360472,173,3.9833611360360472
3.9789215154089828,174,3.9789215154089828
3.8758741423114373,175,3.8758741423114373
3.8742697755227176,176,3.8742697755227176
3.8691093563175873,177,3.8691093563175873
3.8533169629398,178,3.8533169629398
3.8271813056857447,179,3.8271813056857447
4.407072766362582,180,4.407072766362582
4.333358786786492,181,4.333358786786492
4.260554704215174,182,4.260554704215174
4.161585236077932,183,4.161585236077932
4.478677202588884,184,4.478677202588884
4.401561274621879,185,4.401561274621879
4.3910044555989955,186,4.3910044555989955
4.334674661179918,187,4.334674661179918
4.351594665890016,188,4.351594665890016
4.462774305406613,189,4.462774305406613
4.502343139110572,190,4.502343139110572
4.516425687025811,191,4.516425687025811
4.486161929565186,192,4.486161929565186
4.420188559678742,193,4.420188559678742
4.329088304159384,194,4.329088304159384
4.04705815406339,195,4.04705815406339
4.3583913872373365,196,4.3583913872373365
4.231509458547115,197,4.231509458547115
4.159092440561233,198,4.159092440561233
4.105290635668007,199,4.105290635668007
4.035218274467056,200,4.035218274467056
3.9760302933922747,201,3.9760302933922747
3.970755887825653,202,3.970755887825653
3.948921899149698,203,3.948921899149698
3.863089849015981,204,3.863089849015981
3.8518378392891353,205,3.8518378392891353
3.854255189763581,206,3.854255189763581
3.853683352644416,207,3.853683352644416
3.8116385985168537,208,3.8116385985168537
3.8157382965115025,209,3.8157382965115025
3.7969860097522994,210,3.7969860097522994
3.792000861794827,211,3.792000861794827
3.7890014271290937,212,3.7890014271290937
3.758991104911819,213,3.758991104911819
3.695467247811752,214,3.695467247811752
3.6467606026376447,215,3.6467606026376447
3.6544638372181666,216,3.6544638372181666
3.653965319824842,217,3.653965319824842
3.714599827311384,218,3.714599827311384
3.738779685885852,219,3.738779685885852
3.763365757233304,220,3.763365757233304
3.722696171402937,221,3.722696171402937
3.726121824168783,222,3.726121824168783
3.651807269845729,223,3.651807269845729
3.6099894931757563,224,3.6099894931757563
3.5645150706289828,225,3.5645150706289828
3.572590724772801,226,3.572590724772801
3.518307209950871,227,3.518307209950871
3.481877338202473,228,3.481877338202473
3.5533987742876842,229,3.5533987742876842
3.5434367969037197,230,3.5434367969037197
3.517767546703646,231,3.517767546703646
3.539040417031078,232,3.539040417031078
3.6088988462687843,233,3.6088988462687843
3.5718990717117802,234,3.5718990717117802
3.5828227826254446,235,3.5828227826254446
3.6489309581857445,236,3.6489309581857445
3.63860671651244,237,3.63860671651244
3.6238116775004183,238,3.6238116775004183
3.570049955885927,239,3.570049955885927
3.516159694833266,240,3.516159694833266
3.47659557833518,241,3.47659557833518
3.461787856821675,242,3.461787856821675
3.456679493385936,243,3.456679493385936
3.3650325681257147,244,3.3650325681257147
3.8332811248818865,245,3.8332811248818865
3.6607127880065304,246,3.6607127880065304
3.6607815854042163,247,3.6607815854042163
3.605239350540091,248,3.605239350540091
3.5502716358398034,249,3.5502716358398034
3.4898555456161935,250,3.4898555456161935
3.462947983266511,251,3.462947983266511
3.4462891267593214,252,3.4462891267593214
3.445234253199989,253,3.445234253199989
3.4442622927024207,254,3.4442622927024207
3.443366728299961,255,3.443366728299961
3.4510884538786106,256,3.4510884538786106
3.448825703440731,257,3.448825703440731
3.4072723394962607,258,3.4072723394962607
3.4465561735522607,259,3.4465561735522607
3.5101669404362634,260,3.5101669404362634
3.4603648123659614,261,3.4603648123659614
3.5222936346351084,262,3.5222936346351084
3.5462363729910065,263,3.5462363729910065
3.566236428451915,264,3.566236428451915
3.6247668697440063,265,3.6247668697440063
3.562718168531581,266,3.562718168531581
3.596754551435686,267,3.596754551435686
3.557504048715379,268,3.557504048715379
3.8796837891447753,269,3.8796837891447753
3.825085117811173,270,3.825085117811173
3.784858923361175,271,3.784858923361175
3.583612341810605,272,3.583612341810605
3.4867568867304697,273,3.4867568867304697
3.4760356657990368,274,3.4760356657990368
3.5048267074831325,275,3.5048267074831325
3.486359134136858,276,3.486359134136858
3.4843645384230073,277,3.4843645384230073
3.468325093308673,278,3.468325093308673
3.478223493757948,279,3.478223493757948
3.5086785640685134,280,3.5086785640685134
3.5169662396505688,281,3.5169662396505688
3.5256851310253077,282,3.5256851310253077
3.4669595127769957,283,3.4669595127769957
3.4178912099114074,284,3.4178912099114074
3.4188078337160315,285,3.4188078337160315
3.3603294998587256,286,3.3603294998587256
3.5848947613216686,287,3.5848947613216686
3.4928714362023436,288,3.4928714362023436
3.4946794793559683,289,3.4946794793559683
3.618249822484648,290,3.618249822484648
3.6175973178472574,291,3.6175973178472574
3.634150813906276,292,3.634150813906276
3.478384769712319,293,3.478384769712319
3.502459838076772,294,3.502459838076772
3.4558896281135647,295,3.4558896281135647
3.4181034285618823,296,3.4181034285618823
3.438222307683767,297,3.438222307683767
3.401749045533082,298,3.401749045533082
3.2564098641860455,299,3.2564098641860455
3.258020937312608,300,3.258020937312608
3.2196000812393333,301,3.2196000812393333
3.1618657770384027,302,3.1618657770384027
3.180863954889404,303,3.180863954889404
3.1923156963981056,304,3.1923156963981056
3.243490386442671,305,3.243490386442671
3.2764528601120206,306,3.2764528601120206
3.156393491476961,307,3.156393491476961
3.14231178548907,308,3.14231178548907
3.108112349256848,309,3.108112349256848
3.1040002038763816,310,3.1040002038763816
3.07920814151803,311,3.07920814151803
3.109068943572013,312,3.109068943572013
3.1328989515393615,313,3.1328989515393615
3.1502729604415656,314,3.1502729604415656
3.135322755050892,315,3.135322755050892
2.94360651583954,316,2.94360651583954
3.2725969350789716,317,3.2725969350789716
3.284555894922307,318,3.284555894922307
3.280944995481319,319,3.280944995481319
3.2914405311915784,320,3.2914405311915784
3.4227857714212426,321,3.4227857714212426
3.4288154747716684,322,3.4288154747716684
3.4318271004601204,323,3.4318271004601204
3.364695275801196,324,3.364695275801196
3.2769483764448015,325,3.2769483764448015
3.2391759189902753,326,3.2391759189902753
3.2432728174186303,327,3.2432728174186303
3.1032160478634667,328,3.1032160478634667
3.0825161939062866,329,3.0825161939062866
3.334407222886532,330,3.334407222886532
3.277012882615217,331,3.277012882615217
3.2759560465837705,332,3.2759560465837705
3.2336481436640994,333,3.2336481436640994
3.231713578868719,334,3.231713578868719
3.1966444050652694,335,3.1966444050652694
3.1167332416019353,336,3.1167332416019353
3.1126038526770037,337,3.1126038526770037
3.1138330128134433,338,3.1138330128134433
3.2817869224392666,339,3.2817869224392666
3.286924703572368,340,3.286924703572368
3.356426890051163,341,3.356426890051163
3.508437664102547,342,3.508437664102547
3.49785543865726,343,3.49785543865726
3.3852453566084937,344,3.3852453566084937
3.397601389103307,345,3.397601389103307
3.3636243183909325,346,3.3636243183909325
3.2596737655333863,347,3.2596737655333863
3.161742240996414,348,3.161742240996414
3.0262216373480624,349,3.0262216373480624
3.022173369470491,350,3.022173369470491
2.998522739853597,351,2.998522739853597
3.2125624336815406,352,3.2125624336815406
3.1512845305769797,353,3.1512845305769797
3.2762336942913093,354,3.2762336942913093
3.2728746642168596,355,3.2728746642168596
3.2204252278370893,356,3.2204252278370893
3.231252456456696,357,3.231252456456696
3.2280211784151502,358,3.2280211784151502
3.2479257106565873,359,3.2479257106565873
3.1766967466809,360,3.1766967466809
3.1665469202797576,361,3.1665469202797576
3.0696997021125796,362,3.0696997021125796
3.067513970213778,363,3.067513970213778
3.0435131645723255,364,3.0435131645723255
3.026191940586644,365,3.026191940586644
2.9839302308959117,366,2.9839302308959117
2.9841151437735656,367,2.9841151437735656
2.9666289622762165,368,2.9666289622762165
3.167094575520068,369,3.167094575520068
3.1675534514558605,370,3.1675534514558605
3.124906971190052,371,3.124906971190052
3.086094366384571,372,3.086094366384571
3.244454505697175,373,3.244454505697175
3.2175986749227254,374,3.2175986749227254
3.1947618314384085,375,3.1947618314384085
3.181693511125074,376,3.181693511125074
3.1667187368534395,377,3.1667187368534395
3.0726821752687554,378,3.0726821752687554
3.065474302948436,379,3.065474302948436
3.0255746509484127,380,3.0255746509484127
3.0025501576141744,381,3.0025501576141744
2.990773498401028,382,2.990773498401028
2.908946574936892,383,2.908946574936892
2.910221113532815,384,2.910221113532815
3.0396387534158014,385,3.0396387534158014
3.037901883465498,386,3.037901883465498
3.030189248900145,387,3.030189248900145
2.7929405594503227,388,2.7929405594503227
2.7953762060838945,389,2.7953762060838945
2.795614849128952,390,2.795614849128952
2.7633278719162155,391,2.7633278719162155
2.7210995773347015,392,2.7210995773347015
2.7153007057931258,393,2.7153007057931258
2.7034095313619395,394,2.7034095313619395
2.705982398833452,395,2.705982398833452
2.7049169295698294,396,2.7049169295698294
2.7008104441716094,397,2.7008104441716094
2.7178533494682253,398,2.7178533494682253
2.7258615220315607,399,2.7258615220315607
2.746069351772303,400,2.746069351772303
2.77898842265013,401,2.77898842265013
2.7668249215478284,402,2.7668249215478284
2.681826407013011,403,2.681826407013011
2.8756197552805878,404,2.8756197552805878
2.8607946205089925,405,2.8607946205089925
2.873063755284084,406,2.873063755284084
2.9801366056648426,407,2.9801366056648426
3.018243833115353,408,3.018243833115353
2.936181547879976,409,2.936181547879976
2.919422900538295,410,2.919422900538295
3.0693046962668347,411,3.0693046962668347
2.975350855021278,412,2.975350855021278
2.944574747066551,413,2.944574747066551
2.9147465432368294,414,2.9147465432368294
2.8989373997181938,415,2.8989373997181938
2.8997136874100318,416,2.8997136874100318
2.8990306890783595,417,2.8990306890783595
2.8995745681811576,418,2.8995745681811576
2.829429680381278,419,2.829429680381278
2.7762717403654147,420,2.7762717403654147
2.7636011976078834,421,2.7636011976078834
2.772881233078231,422,2.772881233078231
2.719982279423389,423,2.719982279423389
2.69830728616204,424,2.69830728616204
2.6981341357775888,425,2.6981341357775888
2.6957705035482906,426,2.6957705035482906
2.7023423889657,427,2.7023423889657
2.709031916738973,428,2.709031916738973
2.703000522587937,429,2.703000522587937
2.6624361334923963,430,2.6624361334923963
2.6474096896939,431,2.6474096896939
2.637045516772676,432,2.637045516772676
2.6304450413408116,433,2.6304450413408116
2.629856616764622,434,2.629856616764622
2.630197312755531,435,2.630197312755531
2.629052408840011,436,2.629052408840011
2.6422953658042223,437,2.6422953658042223
2.6347532402656553,438,2.6347532402656553
2.66916220241329,439,2.66916220241329
2.6949297044504195,440,2.6949297044504195
2.6518780906313886,441,2.6518780906313886
2.6500717016885673,442,2.6500717016885673
2.6301559603914275,443,2.6301559603914275
2.6220824509791876,444,2.6220824509791876
2.61455794020698,445,2.61455794020698
2.5841939076084026,446,2.5841939076084026
2.5866290755351615,447,2.5866290755351615
2.6126526825175236,448,2.6126526825175236
2.6155371822981897,449,2.6155371822981897
2.5699448798367426,450,2.5699448798367426
2.5783095216065965,451,2.5783095216065965
2.577583072315299,452,2.577583072315299
2.5768789976621727,453,2.5768789976621727
2.5720801426397744,454,2.5720801426397744
2.5883512244009856,455,2.5883512244009856
2.584163769128701,456,2.584163769128701
2.5922316292298895,457,2.5922316292298895
2.588317477858307,458,2.588317477858307
2.7451219828371842,459,2.7451219828371842
2.744694159785944,460,2.744694159785944
2.7211628100115823,461,2.7211628100115823
2.696989034682444,462,2.696989034682444
2.68503374893954,463,2.68503374893954
2.666017115891774,464,2.666017115891774
2.5730708292870386,465,2.5730708292870386
2.5532101532862423,466,2.5532101532862423
2.5461831461699695,467,2.5461831461699695
2.553299485542825,468,2.553299485542825
2.556601972226241,469,2.556601972226241
2.6001060168379073,470,2.6001060168379073
2.592512095749726,471,2.592512095749726
2.587325379134333,472,2.587325379134333
2.582491359248787,473,2.582491359248787
2.566613123380931,474,2.566613123380931
2.55015615466342,475,2.55015615466342
2.5363741311920616,476,2.5363741311920616
2.5357833615669465,477,2.5357833615669465
2.559565391613136,478,2.559565391613136
2.549237127122542,479,2.549237127122542
2.5753839543507477,480,2.5753839543507477
2.5701398842447363,481,2.5701398842447363
2.615477902637366,482,2.615477902637366
2.6150216501694543,483,2.6150216501694543
2.5936810470544103,484,2.5936810470544103
2.571789278515864,485,2.571789278515864
2.6026800150373424,486,2.6026800150373424
2.6971029251404848,487,2.6971029251404848
2.6606652811403375,488,2.6606652811403375
2.64761039654326,489,2.64761039654326
2.733862824290997,490,2.733862824290997
2.7092579855172096,491,2.7092579855172096
2.7032716972582906,492,2.7032716972582906
2.705211670882364,493,2.705211670882364
2.681100898031436,494,2.681100898031436
2.6535407457042455,495,2.6535407457042455
2.654404592290319,496,2.654404592290319
2.656780158926819,497,2.656780158926819
2.6074693215082134,498,2.6074693215082134
2.5918844870201356,499,2.5918844870201356
2.5757710158393428,500,2.5757710158393428
2.5669273805337456,501,2.5669273805337456
2.5752044575856674,502,2.5752044575856674
2.5786727136081478,503,2.5786727136081478
2.52645687998793,504,2.52645687998793
2.527006887774768,505,2.527006887774768
2.524446533354896,506,2.524446533354896
2.524805396110351,507,2.524805396110351
2.6282714781742724,508,2.6282714781742724
2.6260796620184985,509,2.6260796620184985
2.525935666567331,510,2.525935666567331
2.532461932855999,511,2.532461932855999
2.5334359059317264,512,2.5334359059317264
2.5286405806750607,513,2.5286405806750607
2.5503521636857776,514,2.5503521636857776
2.5373545758326355,515,2.5373545758326355
2.5434133473789795,516,2.5434133473789795
2.537180105079271,517,2.537180105079271
2.505635108589992,518,2.505635108589992
2.481389714067693,519,2.481389714067693
2.478839560678607,520,2.478839560678607
2.5118638886078903,521,2.5118638886078903
2.652997155934322,522,2.652997155934322
2.6168250811187903,523,2.6168250811187903
2.5774907734896124,524,2.5774907734896124
2.614116041716819,525,2.614116041716819
2.7443438765500243,526,2.7443438765500243
2.7286141381017512,527,2.7286141381017512
2.7001117098587812,528,2.7001117098587812
2.6994637730450606,529,2.6994637730450606
2.835618774142027,530,2.835618774142027
2.830726855706623,531,2.830726855706623
2.8325273535329467,532,2.8325273535329467
2.828606988666769,533,2.828606988666769
2.846678195934557,534,2.846678195934557
2.8456991982721176,535,2.8456991982721176
2.809635387756189,536,2.809635387756189
2.779745303327665,537,2.779745303327665
2.7529773790350407,538,2.7529773790350407
2.530088622404546,539,2.530088622404546
2.5178471750285665,540,2.5178471750285665
2.5183094685433667,541,2.5183094685433667
2.5219647573242385,542,2.5219647573242385
2.5126541839138197,543,2.5126541839138197
2.5009094415023396,544,2.5009094415023396
2.504704021818728,545,2.504704021818728
2.651121440377175,546,2.651121440377175
2.5514010572906303,547,2.5514010572906303
2.54163443717418,548,2.54163443717418
2.5419504551192795,549,2.5419504551192795
2.539704870846734,550,2.539704870846734
2.5320831823153886,551,2.5320831823153886
2.5303291911303143,552,2.5303291911303143
2.520166052446942,553,2.520166052446942
2.52990475459651,554,2.52990475459651
2.513939862133116,555,2.513939862133116
2.52589688770356,556,2.52589688770356
2.5167065908482167,557,2.5167065908482167
2.602263521379957,558,2.602263521379957
2.742646090892034,559,2.742646090892034
2.822279220383869,560,2.822279220383869
2.600540005707897,561,2.600540005707897
2.6009611430133615,562,2.6009611430133615
2.598369367026654,563,2.598369367026654
2.6116380292289154,564,2.6116380292289154
2.5918687069749917,565,2.5918687069749917
2.707421333429945,566,2.707421333429945
2.6506373437547213,567,2.6506373437547213
2.771007925048036,568,2.771007925048036
2.738050808003679,569,2.738050808003679
2.703119626295633,570,2.703119626295633
2.700275539507106,571,2.700275539507106
2.7078687604651663,572,2.7078687604651663
2.680172539789716,573,2.680172539789716
2.7882946199087817,574,2.7882946199087817
2.791221816220653,575,2.791221816220653
2.8307140765551377,576,2.8307140765551377
2.6659702516853416,577,2.6659702516853416
2.6946331117236446,578,2.6946331117236446
2.837883334605981,579,2.837883334605981
2.8016696998517734,580,2.8016696998517734
2.7058776674924987,581,2.7058776674924987
2.6841979542006325,582,2.6841979542006325
2.718549382011112,583,2.718549382011112
2.6962337061719164,584,2.6962337061719164
2.5917765399682002,585,2.5917765399682002
2.588941225196333,586,2.588941225196333
2.58864648398881,587,2.58864648398881
2.5558005708652054,588,2.5558005708652054
2.6926671968485163,589,2.6926671968485163
2.703853594729525,590,2.703853594729525
2.7082945768097044,591,2.7082945768097044
2.7076474822191585,592,2.7076474822191585
2.8065063639112457,593,2.8065063639112457
2.785905147708432,594,2.785905147708432
2.7644441617922837,595,2.7644441617922837
2.7417946851396113,596,2.7417946851396113
2.7268013747994178,597,2.7268013747994178
2.692069156726083,598,2.692069156726083
2.6433239657596075,599,2.6433239657596075
2.6041902183424925,600,2.6041902183424925
2.571560310249006,601,2.571560310249006
2.503340054985021,602,2.503340054985021
2.5089062512737126,603,2.5089062512737126
2.637406250336509,604,2.637406250336509
2.6361507319707562,605,2.6361507319707562
2.5877791936731134,606,2.5877791936731134
2.584579651405189,607,2.584579651405189
2.4884918909216434,608,2.4884918909216434
2.4572262560456473,609,2.4572262560456473
2.4236167288733075,610,2.4236167288733075
2.4357955181785127,611,2.4357955181785127
2.4267109379521017,612,2.4267109379521017
2.5326174300911193,613,2.5326174300911193
2.5325164024257876,614,2.5325164024257876
2.532419496689202,615,2.532419496689202
2.530333085156482,616,2.530333085156482
2.526565930149399,617,2.526565930149399
2.55723312864734,618,2.55723312864734
2.5363458879778,619,2.5363458879778
2.508307820649792,620,2.508307820649792
2.505162502748603,621,2.505162502748603
2.4862622381336363,622,2.4862622381336363
2.486640597381391,623,2.486640597381391
2.486155886074894,624,2.486155886074894
2.483320662775801,625,2.483320662775801
2.4906578270592563,626,2.4906578270592563
2.551160412237092,627,2.551160412237092
2.5927939122219525,628,2.5927939122219525
2.579486323731533,629,2.579486323731533
2.5850788552051105,630,2.5850788552051105
2.588311995440746,631,2.588311995440746
2.6157912204814107,632,2.6157912204814107
2.5825924746327757,633,2.5825924746327757
2.5644995629247456,634,2.5644995629247456
2.5523617342322638,635,2.5523617342322638
2.517637758909792,636,2.517637758909792
2.5431342841431808,637,2.5431342841431808
2.5418752146299837,638,2.5418752146299837
2.492891932024887,639,2.492891932024887
2.4962160949684438,640,2.4962160949684438
2.4951352958538338,641,2.4951352958538338
2.5215994310600336,642,2.5215994310600336
2.5271891822340518,643,2.5271891822340518
2.524294098294301,644,2.524294098294301
2.567909437369771,645,2.567909437369771
2.5699245234745223,646,2.5699245234745223
2.569876780667495,647,2.569876780667495
2.569830985766995,648,2.569830985766995
2.680988338862607,649,2.680988338862607
2.6590452767665296,650,2.6590452767665296
2.650621409569019,651,2.650621409569019
2.648455758562741,652,2.648455758562741
2.6514882787114926,653,2.6514882787114926
2.6277156405505484,654,2.6277156405505484
2.567953040595992,655,2.567953040595992
2.535342436813376,656,2.535342436813376
2.528015036262292,657,2.528015036262292
2.560133010511592,658,2.560133010511592
2.5822336052249426,659,2.5822336052249426
2.5780742721930823,660,2.5780742721930823
2.5606180037561415,661,2.5606180037561415
2.5954032027236504,662,2.5954032027236504
2.7357491509779432,663,2.7357491509779432
2.727624800179223,664,2.727624800179223
2.717974890605399,665,2.717974890605399
2.704566167071329,666,2.704566167071329
2.725532877048437,667,2.725532877048437
2.6659597924939984,668,2.6659597924939984
2.6686077828785546,669,2.6686077828785546
2.655634256678335,670,2.655634256678335
2.652610385898678,671,2.652610385898678
2.674972201418187,672,2.674972201418187
2.677870163043681,673,2.677870163043681
2.6660905624028155,674,2.6660905624028155
2.580460986124926,675,2.580460986124926
2.580397456027172,676,2.580397456027172
2.5767830885758665,677,2.5767830885758665
2.558034025061843,678,2.558034025061843
2.5564916977130148,679,2.5564916977130148
2.478354400549524,680,2.478354400549524
2.450112793242647,681,2.450112793242647
2.46004117488844,682,2.46004117488844
2.46148488230177,683,2.46148488230177
2.4720244039422337,684,2.4720244039422337
2.4653000140375863,685,2.4653000140375863
2.4689690015875154,686,2.4689690015875154
2.469802340969719,687,2.469802340969719
2.4748943874237357,688,2.4748943874237357
2.462045380191361,689,2.462045380191361
2.473933807416877,690,2.473933807416877
2.474820185437931,691,2.474820185437931
2.578305997776146,692,2.578305997776146
2.5443182452939967,693,2.5443182452939967
2.6483152408485093,694,2.6483152408485093
2.6476042609158927,695,2.6476042609158927
2.6419363982807087,696,2.6419363982807087
2.649273241864404,697,2.649273241864404
2.590818329026114,698,2.590818329026114
2.5920826431243897,699,2.5920826431243897
2.5905012249953656,700,2.5905012249953656
2.5097053424158817,701,2.5097053424158817
2.506180115046399,702,2.506180115046399
2.536924114127013,703,2.536924114127013
2.522202313200463,704,2.522202313200463
2.5117976078633255,705,2.5117976078633255
2.515156019966017,706,2.515156019966017
2.498796933280005,707,2.498796933280005
2.4997364897482903,708,2.4997364897482903
2.4861177691140997,709,2.4861177691140997
2.4852230105088053,710,2.4852230105088053
2.494323517192915,711,2.494323517192915
2.459099877086321,712,2.459099877086321
2.458018115828696,713,2.458018115828696
2.4432935430164227,714,2.4432935430164227
2.4375199437522594,715,2.4375199437522594
2.4127975731644757,716,2.4127975731644757
2.4234568070010956,717,2.4234568070010956
2.4219353039910523,718,2.4219353039910523
2.430484106232054,719,2.430484106232054
2.42759566031615,720,2.42759566031615
2.4402108193602836,721,2.4402108193602836
2.4349442119267932,722,2.4349442119267932
2.434215642525532,723,2.434215642525532
2.4349752872283776,724,2.4349752872283776
2.4333970992858527,725,2.4333970992858527
2.4416832130739596,726,2.4416832130739596
2.4360157104693583,727,2.4360157104693583
2.4385503141195213,728,2.4385503141195213
2.4361695787597752,729,2.4361695787597752
2.429402273448773,730,2.429402273448773
2.42729992896355,731,2.42729992896355
2.423925448339891,732,2.423925448339891
2.4270427678754363,733,2.4270427678754363
2.4325031677085662,734,2.4325031677085662
2.439921304255536,735,2.439921304255536
2.439956411696905,736,2.439956411696905
2.4105050769730494,737,2.4105050769730494
2.4124820790246235,738,2.4124820790246235
2.4361389306923518,739,2.4361389306923518
2.433283806186319,740,2.433283806186319
2.446461845951921,741,2.446461845951921
2.4369418467762682,742,2.4369418467762682
