w0,w1
-0.6922638050492398,-0.6327898914482486
-0.6866053371695171,-0.6214729556888032
-0.686208284682825,-0.6194876932553429
-0.677489040066354,-0.6107684486388719
-0.6756960395420892,-0.6044929468039449
-0.6745145246615627,-0.5997668872818389
-0.6715353178681093,-0.5908292669014786
-0.6667688448484811,-0.5789130843524081
-0.6574464655199256,-0.5695907050238526
-0.6568184419481252,-0.5664505871648505
-0.6552731414892741,-0.5602693853294458
-0.6498101658461342,-0.5466119462215959
-0.63998025381273,-0.5367820341881918
-0.6371440440200391,-0.5268552999137733
-0.6362344317900251,-0.5223072387637038
-0.6279004184786915,-0.5056392121410364
-0.6268092626519538,-0.5001834330073481
-0.6243639887766045,-0.49040233750595086
-0.6217568129815148,-0.47997363432559176
-0.6178113782056407,-0.4661646126100324
-0.614755194570334,-0.45393987806880554
-0.6063027372526572,-0.4328087347746134
-0.5954117825979225,-0.41647230279251146
-0.5855534092742309,-0.3918263694832827
-0.5770632410494368,-0.36635586480890053
-0.5742542291214954,-0.36635586480890053
-0.5646794018413428,-0.3376313829684429
-0.5537967030616416,-0.3049832866293394
-0.5480842655810134,-0.27642109922619856
-0.533448000231365,-0.2544667012017259
-0.5249915871442192,-0.21218463576599728
-0.5104324409718665,-0.19762548959364448
-0.49123608955273285,-0.1400364353362436
-0.47270209901096594,-0.047366482627408946
-0.44697652139705263,0.004084672600417678
-0.4197707538505719,0.05849620769337913
-0.4174522906663407,0.05849620769337913
-0.38437763305276595,0.15772018053410344
-0.35277992450575585,0.2841110147221438
-0.3373783081085307,0.36111909670826947
-0.32828064858484035,0.40660739432672116
-0.3263620578218658,0.40660739432672116
-0.3123040890149446,0.45581028515094524
-0.3039747156960553,0.4891277784265027
-0.2894716396511455,0.5036308544714125
-0.2752505369417089,0.5178519571808491
-0.26131550201980913,0.5317869921027489
-0.2597370224609788,0.5317869921027489
-0.2574653291350268,0.5431454587325091
-0.24427198367232195,0.5761288223892712
-0.23872420855285073,0.5955460353074205
-0.23374840534278282,0.6129613465426582
-0.22355096737266048,0.6384549414679641
-0.22109662804155877,0.6482722987923709
-0.2197390996473389,0.6482722987923709
-0.218883790783567,0.6525488431112303
-0.21323242036035006,0.6695029543808811
-0.2125168690522862,0.6730807109212004
-0.20740449417006188,0.6884178355678734
-0.19717650011505042,0.7037598266503906
-0.1928204036490514,0.7168281160483877
-0.19162472641263534,0.7168281160483877
-0.1904360013704637,0.7168281160483877
-0.18375142948521744,0.7335395457615034
-0.1800205146443716,0.7447322902840409
-0.17884040602691595,0.7494527247538635
-0.17047315596677046,0.7661872248741545
-0.1673232198562332,0.7756370332057663
-0.15966173507342651,0.7909600027713797
-0.1586618232209328,0.7909600027713797
-0.15712105121078432,0.7963527048068993
-0.14999330842987257,0.8106081903687229
-0.1475061673733101,0.8180696135384103
-0.1408937029553384,0.8312945423743537
-0.1368190319553997,0.8414812198742004
-0.13665789855160082,0.8422868868931949
-0.13058300308926168,0.8544366778178731
-0.12954340374047238,0.8580752755386357
-0.12099061495445658,0.8666280643246516
-0.12049391611946912,0.8686148596646014
-0.11868047110248935,0.8740551947155407
-0.11040822616591045,0.8823274396521196
-0.10425650267436448,0.8915550248894385
-0.10359541346316885,0.8915550248894385
-0.09761934249415155,0.9005191313429645
-0.0918046595325678,0.90924115578534
-0.09037170768751306,0.9135400113205043
-0.08979734176008698,0.9135400113205043
-0.08519004839549593,0.9227545980496864
-0.08073744143336727,0.9316598119739438
-0.07542591754344521,0.9396270978088268
-0.07421567112964472,0.9432578370502283
-0.07393263912253788,0.9443899650786556
-0.0736517695924466,0.9455134431990208
-0.07337302974423279,0.946628402591876
-0.073310175398941,0.946942674318335
-0.07094701044662972,0.9528505866991132
-0.06594401419750304,0.9603550810728032
-0.06588835687052058,0.9606333677077155
-0.06583282816757645,0.9609110112224362
