generation,fitness,diversity
0,33.37376061736868,140.16666666666666
1,33.37376061736868,114.33333333333333
2,38.3600070324161,91.83333333333333
3,38.3600070324161,78.5
4,38.3600070324161,70.83333333333333
5,38.3600070324161,65.0
6,38.3600070324161,60.0
7,38.3600070324161,56.666666666666664
8,38.3600070324161,58.833333333333336
9,38.3600070324161,61.666666666666664
10,38.3600070324161,64.66666666666667
11,38.3600070324161,69.16666666666667
12,40.05919654175693,73.5
13,40.05919654175693,78.66666666666667
14,40.05919654175693,81.66666666666667
15,40.05919654175693,84.83333333333333
16,40.05919654175693,90.0
17,40.05919654175693,92.33333333333333
18,40.05919654175693,94.0
19,40.05919654175693,97.33333333333333
20,40.05919654175693,101.33333333333333
21,40.05919654175693,102.16666666666667
22,40.05919654175693,102.66666666666667
23,40.05919654175693,104.0
24,40.05919654175693,104.33333333333333
25,40.05919654175693,105.33333333333333
26,40.05919654175693,107.5
27,40.05919654175693,105.66666666666667
28,40.05919654175693,107.5
29,40.05919654175693,109.16666666666667
30,40.05919654175693,113.5
31,40.05919654175693,112.33333333333333
32,40.05919654175693,113.16666666666667
33,40.05919654175693,113.83333333333333
34,40.05919654175693,115.16666666666667
35,40.05919654175693,113.33333333333333
36,40.05919654175693,113.0
37,40.05919654175693,113.0
38,40.05919654175693,114.5
39,40.05919654175693,114.66666666666667
40,40.05919654175693,112.0
41,40.05919654175693,113.33333333333333
42,40.05919654175693,109.5
43,40.05919654175693,113.83333333333333
44,40.05919654175693,116.5
45,40.672841307615485,115.16666666666667
46,40.672841307615485,116.16666666666667
47,40.672841307615485,118.0
48,40.672841307615485,118.5
49,40.672841307615485,116.33333333333333
50,40.672841307615485,115.83333333333333
51,40.672841307615485,117.0
52,40.672841307615485,120.5
53,40.672841307615485,118.66666666666667
54,40.672841307615485,123.33333333333333
55,40.672841307615485,122.33333333333333
56,40.672841307615485,124.0
57,40.80837639074247,123.33333333333333
58,40.80837639074247,124.0
59,40.80837639074247,123.66666666666667
60,40.80837639074247,124.0
61,40.80837639074247,127.16666666666667
62,40.8380531485542,130.33333333333334
63,40.8380531485542,130.83333333333334
64,40.8380531485542,129.0
65,40.8380531485542,129.0
66,40.8380531485542,126.0
67,40.8380531485542,127.0
68,40.8380531485542,128.33333333333334
69,40.8380531485542,128.0
70,40.8380531485542,131.5
71,40.8380531485542,133.0
72,40.8380531485542,133.33333333333334
73,40.96940446998125,134.16666666666666
74,40.96940446998125,137.0
75,40.96940446998125,137.5
76,40.96940446998125,137.66666666666666
77,40.96940446998125,137.66666666666666
78,40.96940446998125,139.5
79,40.96940446998125,140.66666666666666
80,40.96940446998125,138.16666666666666
81,40.96940446998125,140.16666666666666
82,40.96940446998125,138.83333333333334
83,40.96940446998125,137.66666666666666
84,40.96940446998125,135.5
85,40.96940446998125,135.5
86,40.96940446998125,137.0
87,40.96940446998125,138.83333333333334
88,40.96940446998125,140.66666666666666
89,40.96940446998125,139.16666666666666
90,40.96940446998125,140.0
91,40.96940446998125,138.5
92,40.96940446998125,135.83333333333334
93,40.96940446998125,136.16666666666666
94,40.96940446998125,135.5
95,40.96940446998125,133.33333333333334
96,40.96940446998125,132.33333333333334
97,40.96940446998125,131.0
98,40.96940446998125,132.83333333333334
99,40.96940446998125,135.0
100,40.96940446998125,136.66666666666666
101,40.96940446998125,134.33333333333334
102,40.96940446998125,137.83333333333334
103,40.96940446998125,138.66666666666666
104,40.96940446998125,136.0
105,40.96940446998125,133.33333333333334
106,40.96940446998125,134.5
107,40.96940446998125,137.16666666666666
108,40.96940446998125,139.16666666666666
109,40.96940446998125,135.66666666666666
110,40.96940446998125,137.5
111,40.96940446998125,138.0
112,40.96940446998125,140.0
113,40.96940446998125,139.5
114,40.96940446998125,142.66666666666666
115,40.96940446998125,145.33333333333334
116,40.96940446998125,144.66666666666666
117,40.96940446998125,142.83333333333334
118,40.96940446998125,143.5
119,40.96940446998125,144.0
120,40.96940446998125,145.0
121,40.96940446998125,142.83333333333334
122,40.96940446998125,142.83333333333334
