generation,fitness,diversity
0,35.15645705123235,142.5
1,35.15645705123235,117.5
2,40.67103402855076,100.83333333333333
3,40.67103402855076,86.83333333333333
4,40.67103402855076,79.5
5,40.67103402855076,75.83333333333333
6,40.67103402855076,76.16666666666667
7,40.67103402855076,74.5
8,40.67103402855076,77.83333333333333
9,40.67103402855076,79.5
10,40.67103402855076,81.33333333333333
11,40.67103402855076,85.0
12,40.67103402855076,90.16666666666667
13,40.67103402855076,92.66666666666667
14,40.67103402855076,92.16666666666667
15,40.67103402855076,94.33333333333333
16,40.67103402855076,100.16666666666667
17,40.67103402855076,102.33333333333333
18,40.68359653215399,106.33333333333333
19,40.68359653215399,106.0
20,40.68359653215399,106.66666666666667
21,40.68359653215399,108.5
22,40.68359653215399,110.16666666666667
23,40.68359653215399,113.83333333333333
24,40.68359653215399,114.83333333333333
25,40.71273566100791,117.0
26,40.71273566100791,118.0
27,40.71273566100791,120.33333333333333
28,40.71273566100791,118.0
29,40.68359653215399,122.0
30,40.68359653215399,120.33333333333333
31,40.68359653215399,120.0
32,41.01043638920879,121.0
33,41.01043638920879,122.0
34,41.01043638920879,120.66666666666667
35,41.01043638920879,121.0
36,41.01043638920879,123.16666666666667
37,41.01043638920879,120.33333333333333
38,41.01043638920879,122.0
39,41.01043638920879,120.0
40,41.01043638920879,123.33333333333333
41,41.01043638920879,124.16666666666667
42,41.01043638920879,123.5
43,41.01043638920879,123.33333333333333
44,41.01043638920879,123.66666666666667
45,41.01043638920879,127.5
46,41.01043638920879,131.83333333333334
47,41.01043638920879,128.16666666666666
48,41.01043638920879,129.66666666666666
49,41.01043638920879,132.83333333333334
50,41.01043638920879,133.0
51,41.01043638920879,133.5
52,41.01043638920879,132.0
53,41.01043638920879,132.5
54,41.01043638920879,132.5
55,41.01043638920879,132.66666666666666
56,41.01043638920879,134.16666666666666
57,41.01043638920879,133.66666666666666
58,41.01043638920879,134.83333333333334
59,41.01043638920879,131.83333333333334
60,41.01043638920879,131.33333333333334
61,41.01043638920879,133.16666666666666
62,41.01043638920879,133.66666666666666
63,41.01043638920879,137.33333333333334
64,41.01043638920879,138.16666666666666
65,41.01043638920879,138.66666666666666
66,41.01043638920879,138.5
67,41.01043638920879,140.33333333333334
68,41.01043638920879,142.16666666666666
69,41.01043638920879,144.83333333333334
70,41.01043638920879,143.16666666666666
71,41.01043638920879,142.5
72,41.01043638920879,142.16666666666666
73,41.01043638920879,141.33333333333334
74,41.01043638920879,140.33333333333334
75,41.01043638920879,140.33333333333334
76,41.01043638920879,143.16666666666666
77,41.01043638920879,146.0
78,41.01043638920879,144.83333333333334
79,41.01043638920879,145.0
80,41.01043638920879,145.83333333333334
81,41.01043638920879,145.33333333333334
82,41.01043638920879,145.0
83,41.01043638920879,145.5
84,41.01043638920879,148.83333333333334
85,41.01043638920879,148.16666666666666
86,41.01043638920879,147.16666666666666
87,41.01043638920879,148.0
88,41.01043638920879,146.33333333333334
89,41.01043638920879,146.33333333333334
90,41.01043638920879,147.16666666666666
91,41.01043638920879,147.5
92,41.01043638920879,146.66666666666666
93,41.01043638920879,148.16666666666666
94,41.01043638920879,149.16666666666666
95,41.01043638920879,148.16666666666666
96,41.01043638920879,147.66666666666666
97,41.01043638920879,149.5
98,41.01043638920879,150.66666666666666
99,41.01043638920879,149.83333333333334
100,41.01043638920879,148.0
101,41.01043638920879,148.16666666666666
102,41.01043638920879,149.33333333333334
103,41.01043638920879,149.83333333333334
104,41.01043638920879,147.83333333333334
105,41.01043638920879,144.83333333333334
106,41.01043638920879,142.0
107,41.01043638920879,146.66666666666666
108,41.01043638920879,147.0
109,41.01043638920879,146.16666666666666
110,41.01043638920879,144.5
111,41.01043638920879,142.66666666666666
112,41.01043638920879,142.5
113,41.01043638920879,140.83333333333334
114,41.01043638920879,139.0
115,41.01043638920879,139.0
116,41.01043638920879,141.5
117,41.01043638920879,142.83333333333334
118,41.01043638920879,143.16666666666666
119,41.01043638920879,147.0
120,41.01043638920879,146.83333333333334
121,41.01043638920879,147.33333333333334
122,41.01043638920879,147.16666666666666
123,41.01043638920879,148.33333333333334
124,41.01043638920879,150.16666666666666
125,41.01043638920879,148.5
126,41.01043638920879,152.0
127,41.01043638920879,149.66666666666666
128,41.01043638920879,150.33333333333334
129,41.01043638920879,150.16666666666666
130,41.01043638920879,149.66666666666666
131,41.01043638920879,149.66666666666666
132,41.01043638920879,147.5
133,41.01043638920879,149.5
134,41.01043638920879,150.0
135,41.01043638920879,148.83333333333334
136,41.01043638920879,150.16666666666666
137,41.01043638920879,148.83333333333334
138,41.01043638920879,148.33333333333334
139,41.01043638920879,149.33333333333334
140,41.01043638920879,148.33333333333334
141,41.01043638920879,149.33333333333334
142,41.01043638920879,150.0
143,41.01043638920879,150.33333333333334
144,41.01043638920879,149.66666666666666
145,41.01043638920879,148.5
146,41.086541840120184,147.33333333333334
147,41.086541840120184,148.5
148,41.086541840120184,145.83333333333334
149,41.086541840120184,145.0
150,41.086541840120184,146.33333333333334
151,41.086541840120184,144.5
152,41.086541840120184,141.66666666666666
153,41.086541840120184,139.16666666666666
154,41.086541840120184,142.33333333333334
155,41.086541840120184,146.5
156,41.086541840120184,147.16666666666666
157,41.086541840120184,148.0
158,41.086541840120184,147.66666666666666
159,41.086541840120184,148.33333333333334
160,41.086541840120184,148.5
161,41.086541840120184,148.83333333333334
162,41.086541840120184,146.5
163,41.086541840120184,146.33333333333334
164,41.086541840120184,146.66666666666666
165,41.086541840120184,145.16666666666666
166,41.01043638920879,145.83333333333334
167,41.01043638920879,145.16666666666666
168,41.01043638920879,145.0
169,41.01043638920879,147.33333333333334
170,41.01043638920879,145.5
171,41.01043638920879,145.83333333333334
172,41.01043638920879,147.0
173,41.01043638920879,147.0
174,41.01043638920879,146.83333333333334
175,41.021962834835705,146.66666666666666
176,41.021962834835705,145.16666666666666
177,41.021962834835705,146.0
178,41.021962834835705,145.16666666666666
179,41.021962834835705,147.16666666666666
180,41.021962834835705,147.5
181,41.021962834835705,148.33333333333334
182,41.021962834835705,148.5
183,41.021962834835705,149.83333333333334
184,41.021962834835705,147.5
185,41.021962834835705,146.83333333333334
186,41.021962834835705,147.0
187,41.021962834835705,145.66666666666666
188,41.021962834835705,145.33333333333334
189,41.021962834835705,143.66666666666666
190,41.021962834835705,143.5
191,41.021962834835705,141.83333333333334
192,41.021962834835705,143.83333333333334
193,41.021962834835705,141.83333333333334
194,41.021962834835705,143.0
195,41.021962834835705,145.5
196,41.021962834835705,146.5
197,41.021962834835705,144.66666666666666
198,41.021962834835705,143.33333333333334
199,41.021962834835705,145.0
200,41.021962834835705,145.16666666666666
201,41.021962834835705,143.66666666666666
202,41.021962834835705,141.66666666666666
203,41.021962834835705,143.5
204,41.021962834835705,144.83333333333334
205,41.03475044412331,144.66666666666666
206,41.03475044412331,145.0
207,41.03475044412331,146.16666666666666
208,41.03475044412331,144.16666666666666
209,41.03475044412331,144.83333333333334
210,41.03475044412331,144.33333333333334
211,41.03475044412331,144.16666666666666
212,41.03475044412331,146.83333333333334
213,41.03475044412331,146.33333333333334
214,41.03475044412331,147.0
215,41.03475044412331,149.33333333333334
216,41.03475044412331,147.5
217,41.03475044412331,146.0
218,41.03475044412331,147.5
219,41.03475044412331,148.0
220,41.03475044412331,150.83333333333334
221,41.03475044412331,153.66666666666666
222,41.03475044412331,156.66666666666666
223,41.03475044412331,154.33333333333334
224,41.03475044412331,152.0
225,41.03475044412331,151.33333333333334
226,41.03475044412331,151.0
227,41.03475044412331,150.16666666666666
228,41.03475044412331,152.5
229,41.03475044412331,154.16666666666666
230,41.03475044412331,153.66666666666666
231,41.03475044412331,152.0
232,41.03475044412331,152.16666666666666
233,41.03475044412331,151.66666666666666
234,41.03475044412331,149.5
235,41.03475044412331,151.5
236,41.03475044412331,152.0
237,41.03475044412331,150.83333333333334
238,41.03475044412331,150.16666666666666
239,41.03475044412331,150.66666666666666
240,41.03475044412331,149.66666666666666
241,41.03475044412331,149.33333333333334
242,41.03475044412331,148.83333333333334
243,41.03475044412331,145.16666666666666
244,41.03475044412331,147.66666666666666
245,41.03475044412331,149.5
246,41.03475044412331,153.66666666666666
247,41.03475044412331,152.0
248,41.03475044412331,154.33333333333334
249,41.03475044412331,154.5
250,41.03475044412331,154.5
251,41.03475044412331,156.33333333333334
252,41.03475044412331,154.5
253,41.03475044412331,155.16666666666666
254,41.03475044412331,155.16666666666666
