generation,fitness,diversity
0,32.6145490480103,142.33333333333334
1,38.219131736662995,117.83333333333333
2,38.219131736662995,100.5
3,38.219131736662995,92.5
4,38.219131736662995,86.16666666666667
5,38.443263533571766,82.83333333333333
6,38.90696177731712,84.5
7,38.90696177731712,82.66666666666667
8,38.90696177731712,82.5
9,38.90696177731712,84.83333333333333
10,39.04322081375813,87.0
11,39.04322081375813,87.0
12,39.04322081375813,92.33333333333333
13,39.04322081375813,94.0
14,39.184022033123895,96.5
15,39.184022033123895,96.66666666666667
16,39.184022033123895,95.33333333333333
17,39.2931024369103,96.0
18,39.2931024369103,97.66666666666667
19,39.2931024369103,100.83333333333333
20,39.2931024369103,104.16666666666667
21,39.34580138472382,103.66666666666667
22,39.34580138472382,103.16666666666667
23,39.34580138472382,103.83333333333333
24,39.34580138472382,102.83333333333333
25,39.34580138472382,104.83333333333333
26,39.34580138472382,108.16666666666667
27,39.39673550063228,111.16666666666667
28,39.39673550063228,116.16666666666667
29,39.39673550063228,116.0
30,39.39673550063228,118.83333333333333
31,39.39673550063228,118.0
32,39.39673550063228,118.16666666666667
33,39.39673550063228,120.33333333333333
34,39.39673550063228,120.16666666666667
35,39.39673550063228,121.16666666666667
36,39.39673550063228,122.33333333333333
37,39.39673550063228,125.33333333333333
38,39.39673550063228,125.83333333333333
39,39.39673550063228,126.66666666666667
40,39.39673550063228,128.0
41,39.39673550063228,130.66666666666666
42,39.39673550063228,132.5
43,39.39673550063228,131.16666666666666
44,39.39673550063228,136.16666666666666
45,39.423268295467096,136.83333333333334
46,39.423268295467096,133.5
47,39.423268295467096,137.0
48,39.423268295467096,137.83333333333334
49,39.423268295467096,142.0
50,39.423268295467096,138.83333333333334
51,39.423268295467096,140.16666666666666
52,39.73725702565369,142.5
53,39.73725702565369,143.16666666666666
54,39.73725702565369,143.16666666666666
55,39.73725702565369,143.16666666666666
56,39.73725702565369,142.0
57,39.73725702565369,142.83333333333334
58,39.73725702565369,143.16666666666666
59,39.73725702565369,143.83333333333334
60,39.73725702565369,144.0
61,39.73725702565369,143.83333333333334
62,39.75165091175621,147.0
63,39.75165091175621,145.16666666666666
64,39.75165091175621,148.5
65,39.91629802648979,148.0
66,39.91629802648979,148.5
67,39.91629802648979,149.83333333333334
68,39.91629802648979,148.83333333333334
69,40.14742838948047,151.0
70,40.14742838948047,151.33333333333334
71,40.14742838948047,154.83333333333334
72,40.14742838948047,152.5
73,40.14742838948047,151.33333333333334
74,40.14742838948047,154.66666666666666
75,40.14742838948047,157.66666666666666
76,40.14742838948047,157.5
77,40.14742838948047,158.16666666666666
78,40.14742838948047,158.83333333333334
79,40.14742838948047,159.5
80,40.14742838948047,160.33333333333334
81,40.14742838948047,164.5
82,40.14742838948047,162.83333333333334
83,40.14742838948047,165.33333333333334
84,40.14742838948047,163.33333333333334
85,40.14742838948047,160.5
86,40.14742838948047,161.66666666666666
87,40.14742838948047,160.16666666666666
88,40.14742838948047,163.0
89,40.14742838948047,162.5
90,40.14742838948047,163.0
91,40.14742838948047,162.5
92,40.14742838948047,162.0
93,40.14742838948047,161.16666666666666
94,40.14742838948047,160.83333333333334
95,40.14742838948047,159.0
96,40.14742838948047,159.16666666666666
97,40.14742838948047,163.33333333333334
98,40.14742838948047,160.16666666666666
99,40.14742838948047,161.16666666666666
100,40.14742838948047,162.5
101,40.14742838948047,164.16666666666666
102,40.14742838948047,161.66666666666666
103,40.14742838948047,163.33333333333334
104,40.14742838948047,166.16666666666666
105,40.14742838948047,166.0
106,40.14742838948047,162.33333333333334
107,40.14742838948047,164.0
108,40.14742838948047,165.16666666666666
109,40.14742838948047,161.5
110,40.14742838948047,160.66666666666666
111,40.14742838948047,161.0
112,40.14742838948047,162.83333333333334
113,40.14742838948047,163.33333333333334
114,40.14742838948047,164.16666666666666
115,40.14742838948047,168.16666666666666
116,40.14742838948047,167.0
117,40.14742838948047,167.0
118,40.45003284467571,165.5
119,40.45003284467571,166.5
120,40.45003284467571,169.0
121,40.45003284467571,166.83333333333334
122,40.45003284467571,165.66666666666666
123,40.45003284467571,166.33333333333334
124,40.45003284467571,167.66666666666666
125,40.45003284467571,165.5
126,40.45003284467571,166.33333333333334
127,40.45003284467571,166.16666666666666
128,40.45003284467571,166.66666666666666
129,40.45003284467571,168.16666666666666
130,40.45003284467571,165.0
131,40.45003284467571,165.33333333333334
132,40.45003284467571,165.0
133,40.45003284467571,167.16666666666666
134,40.45003284467571,166.83333333333334
135,40.45003284467571,170.16666666666666
136,40.45003284467571,168.66666666666666
137,40.45003284467571,170.5
138,40.45003284467571,170.0
139,40.45003284467571,171.5
140,40.45003284467571,171.66666666666666
141,40.45003284467571,170.83333333333334
142,40.45003284467571,171.16666666666666
143,40.45003284467571,168.16666666666666
144,40.45003284467571,164.16666666666666
145,40.45003284467571,165.0
146,40.45003284467571,167.5
147,40.45003284467571,169.16666666666666
148,40.45003284467571,169.0
149,40.474735723599274,173.83333333333334
150,40.474735723599274,171.5
151,40.474735723599274,175.0
152,40.474735723599274,172.66666666666666
153,40.474735723599274,172.66666666666666
154,40.474735723599274,173.0
155,40.474735723599274,174.33333333333334
156,40.474735723599274,171.66666666666666
157,40.474735723599274,171.0
158,40.474735723599274,170.66666666666666
159,40.49288643749946,168.5
160,40.49288643749946,170.0
