generation,fitness,diversity
0,34.59469595133303,141.5
1,34.59469595133303,114.5
2,37.921316108409926,98.83333333333333
3,37.921316108409926,81.33333333333333
4,39.1081338378081,66.33333333333333
5,39.1081338378081,61.166666666666664
6,39.1081338378081,58.333333333333336
7,39.1081338378081,56.5
8,39.1081338378081,61.333333333333336
9,39.27586727281639,64.0
10,39.27586727281639,62.666666666666664
11,39.27586727281639,62.833333333333336
12,39.36870408132517,68.66666666666667
13,39.36870408132517,66.66666666666667
14,39.36870408132517,66.16666666666667
15,39.36870408132517,69.66666666666667
16,39.36870408132517,70.0
17,39.36870408132517,73.0
18,39.63659099793693,76.0
19,39.63659099793693,81.66666666666667
20,39.63659099793693,80.5
21,39.63659099793693,82.33333333333333
22,39.63659099793693,85.33333333333333
23,39.63659099793693,87.83333333333333
24,39.63659099793693,89.33333333333333
25,39.63659099793693,93.5
26,39.63659099793693,94.83333333333333
27,39.63659099793693,95.0
28,39.63659099793693,97.66666666666667
29,39.63659099793693,96.83333333333333
30,39.63659099793693,94.33333333333333
31,39.63659099793693,98.66666666666667
32,39.89563168297281,102.16666666666667
33,39.89563168297281,103.66666666666667
34,39.89563168297281,103.33333333333333
35,39.89563168297281,107.66666666666667
36,39.964776801026055,106.5
37,39.964776801026055,107.5
38,39.964776801026055,108.16666666666667
39,39.964776801026055,109.5
40,39.964776801026055,110.0
41,39.964776801026055,111.33333333333333
42,39.964776801026055,109.0
43,39.964776801026055,107.5
44,39.99965759406562,110.5
45,39.999794617058825,112.66666666666667
46,39.999794617058825,117.0
47,39.999794617058825,120.0
48,39.999794617058825,123.83333333333333
49,39.999794617058825,125.33333333333333
50,39.999794617058825,124.83333333333333
51,40.17768656819316,126.33333333333333
52,40.17768656819316,125.5
53,40.17768656819316,127.83333333333333
54,40.17768656819316,126.0
55,40.17768656819316,126.5
56,40.17768656819316,128.66666666666666
57,40.17768656819316,126.5
58,40.17768656819316,126.5
59,40.17768656819316,128.5
60,40.17768656819316,130.83333333333334
61,40.17768656819316,129.33333333333334
62,40.17768656819316,130.83333333333334
63,40.286190679302386,133.16666666666666
64,40.286190679302386,132.66666666666666
65,40.286190679302386,134.33333333333334
66,40.286190679302386,133.5
67,40.286190679302386,132.66666666666666
68,40.286190679302386,133.33333333333334
69,40.286190679302386,134.0
70,40.17768656819316,131.5
71,40.17768656819316,130.83333333333334
72,40.285718076712314,133.16666666666666
73,40.285718076712314,135.33333333333334
74,40.285718076712314,132.16666666666666
75,40.285718076712314,130.33333333333334
76,40.285718076712314,134.33333333333334
77,40.285718076712314,138.33333333333334
78,40.285718076712314,138.5
79,40.285718076712314,140.0
80,40.285718076712314,133.5
81,40.285718076712314,129.66666666666666
82,40.285718076712314,129.16666666666666
83,40.285718076712314,132.33333333333334
84,40.285718076712314,132.83333333333334
85,40.42108007896398,134.5
86,40.42108007896398,135.16666666666666
87,40.42108007896398,135.0
88,40.42108007896398,135.33333333333334
89,40.42108007896398,139.0
90,40.42108007896398,141.33333333333334
91,40.42108007896398,140.66666666666666
92,40.42108007896398,138.0
93,40.84889308994359,134.16666666666666
94,40.84889308994359,130.83333333333334
95,40.84889308994359,136.0
96,40.84889308994359,133.83333333333334
97,40.84889308994359,134.16666666666666
98,40.84889308994359,133.16666666666666
99,40.84889308994359,135.5
100,40.84889308994359,132.66666666666666
101,40.84889308994359,133.33333333333334
102,40.84889308994359,136.66666666666666
103,40.84889308994359,134.83333333333334
104,40.84889308994359,134.0
105,40.8532933896902,135.0
106,40.8532933896902,132.0
107,40.891294997054686,131.0
108,40.891294997054686,129.66666666666666
109,40.891294997054686,129.66666666666666
110,40.891294997054686,127.66666666666667
111,40.891294997054686,129.16666666666666
112,40.891294997054686,129.0
113,40.891294997054686,133.5
114,40.891294997054686,130.0
115,40.891294997054686,131.16666666666666
116,40.891294997054686,133.83333333333334
117,40.891294997054686,132.0
118,40.891294997054686,132.16666666666666
119,40.891294997054686,127.83333333333333
120,40.891294997054686,132.33333333333334
121,40.891294997054686,130.16666666666666
122,40.891294997054686,131.66666666666666
123,40.891294997054686,133.0
124,40.891294997054686,134.66666666666666
125,40.891294997054686,134.83333333333334
126,40.891294997054686,133.0
127,40.891294997054686,135.33333333333334
128,40.891294997054686,134.83333333333334
129,40.8532933896902,133.0
130,40.8532933896902,138.5
131,40.84889308994359,137.0
132,40.84889308994359,136.5
133,40.84889308994359,137.5
134,40.84889308994359,138.16666666666666
135,40.84889308994359,141.16666666666666
136,40.84889308994359,143.0
137,40.84889308994359,143.66666666666666
138,40.84889308994359,142.16666666666666
139,40.84889308994359,141.83333333333334
140,40.84889308994359,142.5
141,40.84889308994359,143.0
142,40.84889308994359,146.33333333333334
143,40.84889308994359,144.0
144,40.84889308994359,144.33333333333334
145,40.84889308994359,143.33333333333334
146,40.84889308994359,143.83333333333334
147,40.84889308994359,141.16666666666666
148,40.84889308994359,137.0
149,40.84889308994359,136.83333333333334
150,40.84889308994359,135.5
151,40.84889308994359,133.5
152,40.84889308994359,129.5
153,40.84889308994359,133.83333333333334
154,40.84889308994359,134.33333333333334
155,40.84889308994359,133.33333333333334
156,40.84889308994359,132.33333333333334
157,40.84889308994359,133.33333333333334
158,40.84889308994359,130.5
159,40.84889308994359,129.33333333333334
160,40.84889308994359,131.33333333333334
161,40.84889308994359,136.5
162,40.84889308994359,140.66666666666666
163,40.84889308994359,140.5
164,40.84889308994359,143.33333333333334
165,40.84889308994359,142.16666666666666
166,40.84889308994359,146.0
167,40.84889308994359,142.83333333333334
168,40.84889308994359,142.66666666666666
169,40.84889308994359,143.66666666666666
170,40.84889308994359,141.33333333333334
171,40.84889308994359,139.83333333333334
172,40.84889308994359,139.33333333333334
173,40.84889308994359,141.33333333333334
174,40.84889308994359,141.33333333333334
175,40.84889308994359,143.83333333333334
176,40.84889308994359,144.16666666666666
177,40.84889308994359,144.83333333333334
178,40.84889308994359,143.83333333333334
179,40.84889308994359,141.83333333333334
180,40.84889308994359,137.33333333333334
181,40.84889308994359,137.16666666666666
182,40.84889308994359,142.0
183,40.84889308994359,142.66666666666666
184,40.84889308994359,144.0
185,40.84889308994359,144.83333333333334
186,40.84889308994359,144.5
187,40.84889308994359,145.16666666666666
188,40.84889308994359,141.83333333333334
189,40.84889308994359,143.83333333333334
190,40.84889308994359,139.16666666666666
191,40.84889308994359,142.83333333333334
192,40.84889308994359,145.0
193,40.84889308994359,145.66666666666666
194,40.84889308994359,146.66666666666666
195,40.84889308994359,146.0
196,40.84889308994359,148.66666666666666
197,40.84889308994359,146.5
198,40.84889308994359,145.5
199,40.84889308994359,142.66666666666666
200,40.84889308994359,145.33333333333334
201,40.84889308994359,147.0
202,40.84889308994359,150.83333333333334
203,40.84889308994359,153.33333333333334
204,40.84889308994359,153.5
205,40.84889308994359,156.0
206,40.84889308994359,155.0
207,40.84889308994359,152.5
208,40.84889308994359,150.0
209,40.84889308994359,146.83333333333334
210,40.84889308994359,146.83333333333334
211,40.84889308994359,144.16666666666666
212,40.84889308994359,142.0
213,40.84889308994359,142.33333333333334
214,40.84889308994359,144.66666666666666
215,40.84889308994359,148.5
216,40.84889308994359,143.83333333333334
217,40.84889308994359,146.16666666666666
218,40.84889308994359,143.83333333333334
219,40.84889308994359,143.83333333333334
220,40.84889308994359,149.66666666666666
221,40.84889308994359,150.5
222,40.84889308994359,150.0
223,40.84889308994359,146.0
224,40.84889308994359,141.0
225,40.84889308994359,141.33333333333334
226,40.84889308994359,139.5
227,40.84889308994359,138.16666666666666
228,40.84889308994359,142.5
229,40.84889308994359,140.83333333333334
230,40.84889308994359,143.66666666666666
231,40.84889308994359,144.0
232,40.84889308994359,139.5
233,40.84889308994359,140.0
234,40.84889308994359,137.16666666666666
235,40.84889308994359,137.33333333333334
236,40.84889308994359,134.83333333333334
237,40.84889308994359,133.66666666666666
238,40.84889308994359,135.33333333333334
239,40.84889308994359,135.33333333333334
240,40.84889308994359,134.66666666666666
241,40.84889308994359,135.33333333333334
242,40.84889308994359,134.83333333333334
243,40.84889308994359,135.16666666666666
244,40.77964795750465,133.66666666666666
245,40.77964795750465,136.83333333333334
246,40.77964795750465,143.33333333333334
247,40.77964795750465,142.0
248,40.77964795750465,140.0
249,40.77964795750465,141.5
250,40.77964795750465,139.83333333333334
251,40.78838374943875,141.16666666666666
252,40.78838374943875,144.66666666666666
253,40.77964795750465,144.83333333333334
254,40.77964795750465,144.5
255,40.77964795750465,142.83333333333334
256,40.77964795750465,140.83333333333334
257,40.67597611616193,140.33333333333334
258,40.67597611616193,138.16666666666666
259,40.7802952247433,143.33333333333334
260,40.7802952247433,146.0
261,40.7802952247433,143.66666666666666
262,40.7802952247433,144.0
263,40.7802952247433,144.16666666666666
264,40.7802952247433,144.33333333333334
265,40.7802952247433,150.66666666666666
266,40.7969252710627,152.33333333333334
267,40.7969252710627,153.83333333333334
268,40.7969252710627,150.33333333333334
269,40.7969252710627,149.16666666666666
270,40.7969252710627,152.16666666666666
271,40.7969252710627,148.33333333333334
272,40.7969252710627,149.33333333333334
273,40.7969252710627,145.0
274,41.006774458734796,143.66666666666666
275,41.006774458734796,144.0
276,41.006774458734796,143.33333333333334
277,41.006774458734796,145.16666666666666
278,41.006774458734796,147.5
279,41.006774458734796,147.83333333333334
280,41.006774458734796,149.0
281,41.006774458734796,149.33333333333334
282,41.006774458734796,151.16666666666666
283,41.006774458734796,156.33333333333334
284,41.006774458734796,154.5
285,41.006774458734796,153.83333333333334
286,41.006774458734796,152.83333333333334
287,41.006774458734796,150.0
288,41.006774458734796,149.33333333333334
289,41.006774458734796,147.66666666666666
290,41.006774458734796,148.5
291,41.006774458734796,150.83333333333334
292,41.006774458734796,147.0
293,40.81858725358051,146.16666666666666
294,40.81858725358051,147.33333333333334
295,40.81858725358051,152.33333333333334
296,40.81858725358051,147.83333333333334
297,40.81858725358051,150.0
298,40.81858725358051,148.0
299,40.95004020943429,148.5
300,40.95004020943429,149.33333333333334
301,40.95004020943429,150.83333333333334
302,40.95004020943429,149.16666666666666
303,40.95004020943429,146.5
304,40.95004020943429,147.66666666666666
305,40.95004020943429,147.5
306,40.95004020943429,141.5
307,40.95004020943429,140.83333333333334
308,40.95004020943429,141.83333333333334
309,40.95004020943429,144.16666666666666
310,40.95004020943429,142.0
311,40.95004020943429,141.0
312,40.95004020943429,140.33333333333334
313,40.95004020943429,140.83333333333334
314,40.95004020943429,140.5
315,40.95004020943429,144.0
316,40.95004020943429,146.83333333333334
