generation,fitness,diversity
0,31.960187037656745,145.5
1,32.54717629911992,117.0
2,34.33499834208578,98.5
3,34.6110721835246,92.5
4,34.6110721835246,88.66666666666667
5,34.6110721835246,84.33333333333333
6,38.28772123149711,86.16666666666667
7,39.26986231260121,87.5
8,39.26986231260121,88.83333333333333
9,39.36098929600001,92.33333333333333
10,39.42982397995587,97.0
11,39.42982397995587,97.66666666666667
12,39.91584701185064,99.0
13,40.57068969626883,96.16666666666667
14,40.57068969626883,99.33333333333333
15,40.57068969626883,98.5
16,40.57068969626883,98.5
17,40.57068969626883,102.83333333333333
18,40.57068969626883,101.0
19,40.57068969626883,104.66666666666667
20,40.57068969626883,104.83333333333333
21,40.57068969626883,104.0
22,40.67830367544047,106.0
23,40.67830367544047,106.33333333333333
24,40.67830367544047,106.5
25,40.958336084310716,110.33333333333333
26,40.958336084310716,112.66666666666667
27,40.958336084310716,114.66666666666667
28,40.958336084310716,115.5
29,40.958336084310716,119.0
30,40.958336084310716,118.16666666666667
31,40.958336084310716,118.0
32,40.958336084310716,122.0
33,40.958336084310716,122.33333333333333
34,40.958336084310716,125.5
35,40.958336084310716,127.0
36,40.958336084310716,127.16666666666667
37,40.958336084310716,127.16666666666667
38,40.958336084310716,129.0
39,40.958336084310716,127.66666666666667
40,40.958336084310716,128.5
41,40.958336084310716,132.0
42,40.958336084310716,131.83333333333334
43,40.958336084310716,135.33333333333334
44,40.958336084310716,137.5
45,40.920679018069656,134.66666666666666
46,40.920679018069656,137.66666666666666
47,40.724454019153704,139.33333333333334
48,40.724454019153704,141.33333333333334
49,40.67684913544143,141.16666666666666
50,40.67684913544143,143.33333333333334
51,40.67684913544143,143.33333333333334
52,40.67684913544143,144.5
53,40.67684913544143,144.0
54,40.88109824518766,145.33333333333334
55,40.88109824518766,147.16666666666666
56,40.88109824518766,144.66666666666666
57,40.88109824518766,144.5
58,40.88109824518766,143.66666666666666
59,40.88109824518766,146.83333333333334
60,40.88109824518766,147.16666666666666
