generation,fitness,diversity
0,33.851125359019626,135.0
1,33.851125359019626,108.5
2,33.851125359019626,93.83333333333333
3,33.851125359019626,80.5
4,35.84216253672098,75.83333333333333
5,35.84216253672098,71.16666666666667
6,37.70062103551068,69.5
7,37.70062103551068,63.666666666666664
8,37.70062103551068,60.666666666666664
9,37.70062103551068,63.0
10,37.70062103551068,66.83333333333333
11,37.70062103551068,70.5
12,37.70062103551068,74.83333333333333
13,37.70062103551068,79.16666666666667
14,37.70062103551068,84.66666666666667
15,37.70062103551068,85.16666666666667
16,37.70062103551068,91.0
17,37.70062103551068,94.16666666666667
18,37.70062103551068,97.33333333333333
19,37.70062103551068,100.33333333333333
20,37.70062103551068,103.5
21,37.70062103551068,107.16666666666667
22,37.70062103551068,108.0
23,37.70062103551068,109.0
24,37.70062103551068,111.33333333333333
25,37.70062103551068,112.33333333333333
26,37.70062103551068,114.66666666666667
27,37.70062103551068,117.83333333333333
28,37.70062103551068,122.16666666666667
29,37.70062103551068,120.0
30,37.70062103551068,120.66666666666667
31,37.70062103551068,119.5
32,37.70062103551068,120.83333333333333
33,37.70062103551068,122.16666666666667
34,37.813201047797016,121.0
35,37.813201047797016,126.16666666666667
36,37.813201047797016,127.83333333333333
37,37.813201047797016,128.5
38,38.090295166077745,125.83333333333333
39,38.090295166077745,129.66666666666666
40,38.090295166077745,131.5
41,38.29837085898918,131.33333333333334
42,38.29837085898918,133.83333333333334
43,38.29837085898918,136.66666666666666
44,38.29837085898918,133.66666666666666
45,38.29837085898918,138.33333333333334
46,38.29837085898918,139.5
47,38.29837085898918,139.83333333333334
48,38.29837085898918,139.16666666666666
49,38.29837085898918,141.5
50,38.29837085898918,138.33333333333334
51,38.29837085898918,139.5
52,38.29837085898918,141.0
53,38.6607315970211,139.83333333333334
54,38.6607315970211,141.16666666666666
55,39.36324320978601,142.0
56,39.36324320978601,142.0
57,39.36324320978601,139.5
58,39.36324320978601,139.83333333333334
59,39.36324320978601,139.33333333333334
60,39.36324320978601,140.0
61,39.36324320978601,139.83333333333334
62,39.36324320978601,144.33333333333334
63,39.36324320978601,146.5
64,39.36324320978601,151.0
65,39.36324320978601,153.0
66,39.36324320978601,151.83333333333334
67,39.36324320978601,153.33333333333334
68,39.36324320978601,150.16666666666666
69,39.36324320978601,147.66666666666666
70,39.36324320978601,147.5
71,39.982025211763705,148.0
72,39.982025211763705,147.66666666666666
73,39.982025211763705,145.83333333333334
74,39.982025211763705,145.5
75,39.982025211763705,148.16666666666666
76,39.982025211763705,151.0
77,39.982025211763705,152.5
78,39.982025211763705,154.83333333333334
79,40.18956489733285,153.66666666666666
80,40.18956489733285,154.33333333333334
81,40.18956489733285,156.5
82,40.18956489733285,157.66666666666666
83,40.18956489733285,156.66666666666666
84,40.18956489733285,155.0
85,40.18956489733285,155.5
86,40.18956489733285,157.16666666666666
87,40.18956489733285,159.33333333333334
88,40.18956489733285,159.0
89,40.18956489733285,157.5
90,40.18956489733285,153.83333333333334
91,40.18956489733285,154.33333333333334
92,40.18956489733285,155.83333333333334
93,40.18956489733285,152.33333333333334
94,40.18956489733285,153.0
95,40.18956489733285,153.0
96,40.18956489733285,157.33333333333334
97,40.18956489733285,160.66666666666666
98,40.18956489733285,161.33333333333334
99,40.18956489733285,160.66666666666666
100,40.18956489733285,158.5
101,40.18956489733285,160.33333333333334
102,40.18956489733285,161.5
103,40.18956489733285,162.66666666666666
104,40.18956489733285,163.33333333333334
105,40.18956489733285,159.0
106,40.18956489733285,158.5
107,40.18956489733285,160.16666666666666
108,40.18956489733285,159.16666666666666
109,40.18956489733285,161.16666666666666
110,40.18956489733285,160.33333333333334
111,40.18956489733285,157.66666666666666
112,40.18956489733285,156.66666666666666
113,40.18956489733285,157.16666666666666
114,40.18956489733285,155.16666666666666
115,40.18956489733285,157.66666666666666
116,40.18956489733285,158.16666666666666
117,40.18956489733285,154.33333333333334
