generation,fitness,diversity
0,38.69647702448529,137.5
1,38.69647702448529,111.5
2,38.69647702448529,95.33333333333333
3,38.69647702448529,89.5
4,38.69647702448529,87.66666666666667
5,38.69647702448529,83.16666666666667
6,38.69647702448529,77.16666666666667
7,38.69647702448529,74.0
8,39.4811441409031,77.5
9,39.4811441409031,71.66666666666667
10,39.4811441409031,66.66666666666667
11,39.4811441409031,67.5
12,39.4811441409031,66.83333333333333
13,39.4811441409031,65.16666666666667
14,39.4811441409031,67.16666666666667
15,39.4811441409031,69.83333333333333
16,39.4811441409031,67.66666666666667
17,39.4811441409031,68.66666666666667
18,39.4811441409031,69.66666666666667
19,39.799099057885435,71.83333333333333
20,39.799099057885435,75.83333333333333
21,39.860626667812916,81.83333333333333
22,39.860626667812916,80.83333333333333
23,39.860626667812916,78.33333333333333
24,39.860626667812916,79.0
25,39.860626667812916,86.33333333333333
26,39.860626667812916,87.0
27,39.860626667812916,87.83333333333333
28,39.860626667812916,86.16666666666667
29,39.860626667812916,91.33333333333333
30,39.860626667812916,86.66666666666667
31,40.311326350371665,87.0
32,40.311326350371665,86.5
33,40.311326350371665,86.66666666666667
34,40.311326350371665,90.16666666666667
35,40.311326350371665,90.16666666666667
36,40.311326350371665,87.83333333333333
37,40.311326350371665,86.33333333333333
38,40.311326350371665,88.83333333333333
39,40.311326350371665,91.0
40,40.311326350371665,90.83333333333333
41,40.311326350371665,94.66666666666667
42,40.311326350371665,94.33333333333333
43,40.39013404854545,97.33333333333333
44,40.39013404854545,96.83333333333333
45,40.39013404854545,96.5
46,40.39013404854545,99.16666666666667
47,40.39013404854545,102.5
48,40.39013404854545,103.33333333333333
49,40.311326350371665,106.66666666666667
50,40.311326350371665,108.83333333333333
51,40.311326350371665,114.33333333333333
52,40.311326350371665,117.66666666666667
53,40.311326350371665,113.83333333333333
54,40.311326350371665,114.66666666666667
55,40.311326350371665,114.0
56,40.311326350371665,116.66666666666667
57,40.311326350371665,121.16666666666667
58,40.311326350371665,121.83333333333333
59,40.311326350371665,122.66666666666667
60,40.311326350371665,124.5
61,40.311326350371665,129.66666666666666
62,40.311326350371665,129.0
63,40.50807853601322,127.66666666666667
64,40.50807853601322,128.0
65,40.50807853601322,128.16666666666666
66,40.50807853601322,130.33333333333334
67,40.50807853601322,129.83333333333334
68,40.50807853601322,133.5
69,40.50807853601322,134.0
70,40.50807853601322,133.33333333333334
71,40.50807853601322,135.5
72,40.50807853601322,137.5
73,40.50807853601322,137.5
74,40.50807853601322,138.5
75,40.50807853601322,140.5
76,40.50807853601322,140.83333333333334
77,40.50807853601322,142.83333333333334
78,40.50807853601322,146.66666666666666
79,40.50807853601322,144.5
80,40.50807853601322,147.33333333333334
81,40.50807853601322,144.16666666666666
82,40.50807853601322,146.33333333333334
83,40.50807853601322,148.0
84,40.50807853601322,149.33333333333334
85,40.50807853601322,146.83333333333334
86,40.50807853601322,147.16666666666666
87,40.50807853601322,147.5
88,40.50807853601322,147.0
89,40.50807853601322,147.5
90,40.50807853601322,146.0
91,40.50807853601322,147.33333333333334
92,40.50807853601322,148.0
93,40.50807853601322,149.33333333333334
94,40.50807853601322,150.66666666666666
95,40.50807853601322,150.66666666666666
96,40.50807853601322,152.0
97,40.50807853601322,153.66666666666666
98,40.33795016984269,154.16666666666666
99,40.33795016984269,155.33333333333334
100,40.33795016984269,156.0
101,40.33795016984269,155.16666666666666
102,40.33795016984269,157.33333333333334
103,40.33795016984269,158.5
104,40.33795016984269,160.0
105,40.33795016984269,158.66666666666666
106,40.33795016984269,158.83333333333334
107,40.33795016984269,161.0
108,40.311326350371665,160.33333333333334
109,40.311326350371665,160.5
110,40.311326350371665,162.0
111,40.311326350371665,162.33333333333334
112,40.311326350371665,161.5
113,40.311326350371665,162.5
114,40.312210304194835,162.0
115,40.312210304194835,163.5
116,40.44401566688295,162.33333333333334
117,40.44401566688295,162.5
118,40.44401566688295,162.16666666666666
119,40.44401566688295,162.83333333333334
120,40.44401566688295,164.0
121,40.70474960187092,164.0
